latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-11.76122,-44.98563,310.43,1.01,1,2025-08-01,26,Terra,MODIS,80,6.1NRT,293.97,8.77,N
-11.76249,-44.99467,340.26,1.01,1,2025-08-01,26,Terra,MODIS,100,6.1NRT,295.61,42.88,N
-11.76376,-45.00369,339.36,1.01,1,2025-08-01,26,Terra,MODIS,100,6.1NRT,295.04,41.73,N
-11.76502,-45.01267,305.87,1.01,1,2025-08-01,26,Terra,MODIS,25,6.1NRT,293.01,6.21,N
-11.97443,-46.67639,307.76,1.04,1.02,2025-08-01,26,Terra,MODIS,72,6.1NRT,294.19,7.23,N
-11.94985,-46.69909,304.96,1.05,1.02,2025-08-01,26,Terra,MODIS,62,6.1NRT,292.7,5.19,N
-11.52854,-44.32186,310.67,1.04,1.02,2025-08-01,26,Terra,MODIS,61,6.1NRT,294.06,7.91,N
-11.51953,-44.32322,308.99,1.04,1.02,2025-08-01,26,Terra,MODIS,76,6.1NRT,293.92,7.14,N
-12.09301,-49.19469,310.46,1.41,1.18,2025-08-01,26,Terra,MODIS,80,6.1NRT,292.64,16.16,N
-6.96723,-44.508,300.63,1.11,1.05,2025-08-01,26,Terra,MODIS,29,6.1NRT,287.68,2.87,N
-7.13056,-44.36028,307.46,1.12,1.06,2025-08-01,26,Terra,MODIS,71,6.1NRT,294.35,6.5,N
-7.13199,-44.37038,306.16,1.12,1.06,2025-08-01,26,Terra,MODIS,67,6.1NRT,294.23,5.37,N
-6.69339,-44.34779,305.36,1.13,1.06,2025-08-01,26,Terra,MODIS,64,6.1NRT,293.47,5.3,N
-12.09462,-49.20739,306.29,1.41,1.18,2025-08-01,26,Terra,MODIS,68,6.1NRT,292,11.54,N
-7.34582,-44.64596,307.32,1.09,1.04,2025-08-01,26,Terra,MODIS,70,6.1NRT,294.06,6.24,N
-11.77606,-47.39071,304.55,1.1,1.05,2025-08-01,26,Terra,MODIS,61,6.1NRT,292,6.29,N
-6.54395,-43.61455,305.05,1.25,1.11,2025-08-01,26,Terra,MODIS,63,6.1NRT,289.98,7.25,N
-8.59159,-45.51364,307.41,1.01,1,2025-08-01,26,Terra,MODIS,71,6.1NRT,293.76,7.02,N
-8.51747,-43.31829,307.2,1.23,1.1,2025-08-01,26,Terra,MODIS,71,6.1NRT,274.31,12.34,N
-8.51588,-43.30737,312.49,1.23,1.1,2025-08-01,26,Terra,MODIS,85,6.1NRT,282.81,17.32,N
-9.7403,-48.67079,311.17,1.22,1.1,2025-08-01,26,Terra,MODIS,82,6.1NRT,293.55,12.18,N
-9.73885,-48.65989,306.47,1.22,1.1,2025-08-01,26,Terra,MODIS,68,6.1NRT,293.49,7.79,N
-9.40131,-45.50604,322.94,1.01,1,2025-08-01,26,Terra,MODIS,100,6.1NRT,292.49,19.63,N
-9.40006,-45.49709,378.24,1.01,1,2025-08-01,26,Terra,MODIS,100,6.1NRT,296.68,146.4,N
-11.77738,-47.40064,309.04,1.11,1.05,2025-08-01,26,Terra,MODIS,76,6.1NRT,292.37,9.73,N
-9.39881,-45.48813,312.19,1.01,1,2025-08-01,26,Terra,MODIS,84,6.1NRT,293.03,9.97,N
-9.40893,-45.49578,345.24,1.01,1,2025-08-01,26,Terra,MODIS,100,6.1NRT,295.52,52.4,N
-10.60394,-45.27251,308.29,1,1,2025-08-01,26,Terra,MODIS,74,6.1NRT,292.68,7.57,N
-9.40768,-45.48683,309.34,1.01,1,2025-08-01,26,Terra,MODIS,77,6.1NRT,293.11,8.13,N
-10.80146,-47.25891,320.39,1.07,1.03,2025-08-01,26,Terra,MODIS,100,6.1NRT,293.24,18.84,N
-9.81138,-47.75623,308.21,1.1,1.05,2025-08-01,26,Terra,MODIS,74,6.1NRT,294.4,8.09,N
-10.79231,-47.26014,315.43,1.07,1.03,2025-08-01,26,Terra,MODIS,91,6.1NRT,293.22,13.92,N
-9.85101,-44.70768,305.1,1.04,1.02,2025-08-01,26,Terra,MODIS,63,6.1NRT,293.19,5.53,N
-7.35058,-44.16698,305,1.14,1.06,2025-08-01,26,Terra,MODIS,63,6.1NRT,293.08,5.9,N
-9.86001,-44.70636,304.95,1.04,1.02,2025-08-01,26,Terra,MODIS,62,6.1NRT,293.85,5.32,N
-10.79359,-47.26977,303.98,1.07,1.03,2025-08-01,26,Terra,MODIS,58,6.1NRT,293.81,4.81,N
-9.86983,-44.70805,311.74,1.04,1.02,2025-08-01,26,Terra,MODIS,83,6.1NRT,293.87,9.68,N
-10.73214,-50.47869,321.63,1.67,1.27,2025-08-01,26,Terra,MODIS,100,6.1NRT,294.74,38.04,N
-10.45412,-47.27341,323.36,1.07,1.03,2025-08-01,26,Terra,MODIS,100,6.1NRT,294.94,20.95,N
-10.73023,-50.46381,312.33,1.66,1.27,2025-08-01,26,Terra,MODIS,85,6.1NRT,294.13,20.35,N
-10.7316,-50.47311,334.48,1.67,1.27,2025-08-01,26,Terra,MODIS,100,6.1NRT,295.14,71.38,N
-8.32876,-50.58207,339.14,1.57,1.23,2025-08-01,26,Terra,MODIS,100,6.1NRT,293.02,77.73,N
-8.32696,-50.56821,313.28,1.56,1.23,2025-08-01,26,Terra,MODIS,87,6.1NRT,292.83,19.02,N
-8.33786,-50.5668,303.79,1.56,1.23,2025-08-01,26,Terra,MODIS,57,6.1NRT,292.56,7.12,N
-7.57386,-44.82423,307.25,1.07,1.03,2025-08-01,26,Terra,MODIS,71,6.1NRT,292.93,6.94,N
-7.59041,-44.81596,320.79,1.07,1.03,2025-08-01,26,Terra,MODIS,100,6.1NRT,292.75,18.14,N
-7.58904,-44.80647,327.34,1.07,1.03,2025-08-01,26,Terra,MODIS,100,6.1NRT,293.77,25.91,N
-8.24865,-49.58676,307.85,1.33,1.14,2025-08-01,26,Terra,MODIS,52,6.1NRT,291.73,10.07,N
-8.24713,-49.57495,327.13,1.33,1.14,2025-08-01,26,Terra,MODIS,100,6.1NRT,292.26,36.05,N
-7.53085,-43.83797,303.88,1.18,1.08,2025-08-01,26,Terra,MODIS,57,6.1NRT,292.65,4.41,N
-7.7393,-45.08339,311.68,1.04,1.02,2025-08-01,26,Terra,MODIS,46,6.1NRT,280.37,11.9,N
-8.43271,-47.4972,302.61,1.05,1.02,2025-08-01,26,Terra,MODIS,50,6.1NRT,271.26,7.84,N
-8.03894,-43.12594,379.55,1.28,1.12,2025-08-01,26,Terra,MODIS,100,6.1NRT,296.12,214.52,N
-8.03729,-43.1146,392.83,1.28,1.12,2025-08-01,26,Terra,MODIS,100,6.1NRT,297.91,303.52,N
-8.04885,-43.12444,320.72,1.28,1.12,2025-08-01,26,Terra,MODIS,100,6.1NRT,292.83,23.98,N
-8.0472,-43.1131,366.59,1.28,1.12,2025-08-01,26,Terra,MODIS,100,6.1NRT,297.33,149.65,N
-8.04555,-43.10168,309.29,1.28,1.12,2025-08-01,26,Terra,MODIS,77,6.1NRT,292.83,10.96,N
-8.05712,-43.11159,337.46,1.28,1.12,2025-08-01,26,Terra,MODIS,100,6.1NRT,294.21,54.72,N
-8.05548,-43.1002,325.27,1.28,1.12,2025-08-01,26,Terra,MODIS,100,6.1NRT,293.48,31.22,N
-8.5207,-45.73112,307.38,1,1,2025-08-01,26,Terra,MODIS,71,6.1NRT,294.29,6.02,N
-13.22562,-47.23405,302.35,1.12,1.06,2025-08-01,26,Terra,MODIS,15,6.1NRT,289.2,8.73,N
-12.74868,-44.41783,302.56,1.02,1.01,2025-08-01,26,Terra,MODIS,50,6.1NRT,290.83,5.27,N
-12.81753,-45.44028,300.42,1,1,2025-08-01,26,Terra,MODIS,16,6.1NRT,289.83,4.2,N
-12.80868,-45.44158,300.42,1,1,2025-08-01,26,Terra,MODIS,27,6.1NRT,289.32,4.32,N
-12.55401,-44.72954,315.22,1.01,1,2025-08-01,26,Terra,MODIS,91,6.1NRT,290.95,14.24,N
-12.43615,-44.75006,301.27,1.01,1,2025-08-01,26,Terra,MODIS,39,6.1NRT,289.6,4.91,N
-12.70956,-47.79761,309.86,1.18,1.08,2025-08-01,26,Terra,MODIS,78,6.1NRT,289.43,11.71,N
-12.2688,-45.06421,305.93,1,1,2025-08-01,26,Terra,MODIS,66,6.1NRT,295.25,5.56,N
-12.64504,-48.08737,308.18,1.22,1.1,2025-08-01,26,Terra,MODIS,33,6.1NRT,291.25,10.6,N
-12.10022,-44.98163,305.22,1,1,2025-08-01,26,Terra,MODIS,63,6.1NRT,294.29,5.34,N
-11.77136,-44.99339,316.19,1.01,1,2025-08-01,26,Terra,MODIS,93,6.1NRT,294.14,12.99,N
-11.77263,-45.00241,346.33,1.01,1,2025-08-01,26,Terra,MODIS,100,6.1NRT,297,53.68,N
-11.77389,-45.01139,350.07,1.01,1,2025-08-01,26,Terra,MODIS,100,6.1NRT,297.38,61.79,N
-11.77515,-45.02036,305.86,1,1,2025-08-01,26,Terra,MODIS,45,6.1NRT,292,5.94,N
-6.51329,-56.20022,305.53,4.11,1.88,2025-08-01,28,Terra,MODIS,64,6.1NRT,286.79,55.89,N
-6.50749,-56.20575,306.11,4.11,1.88,2025-08-01,28,Terra,MODIS,64,6.1NRT,286.68,58.76,N
-3.69666,-43.43691,310.86,1.4,1.17,2025-08-01,28,Terra,MODIS,81,6.1NRT,291.85,13.81,N
-3.69464,-42.2068,304.74,1.73,1.29,2025-08-01,28,Terra,MODIS,61,6.1NRT,292.68,10.2,N
-3.50182,-43.2404,301.22,1.46,1.19,2025-08-01,28,Terra,MODIS,39,6.1NRT,275.28,10.07,N
-3.81945,-41.57094,304.98,1.93,1.36,2025-08-01,28,Terra,MODIS,62,6.1NRT,293.15,12.77,N
-3.51485,-47.21867,301.23,1,1,2025-08-01,28,Terra,MODIS,39,6.1NRT,277.9,5.32,N
-3.69266,-43.43163,310.29,1.4,1.17,2025-08-01,28,Terra,MODIS,80,6.1NRT,291.78,13.11,N
-6.51763,-56.23641,302.93,4.14,1.88,2025-08-01,28,Terra,MODIS,52,6.1NRT,287.01,46.81,N
68.11302,157.74553,332.91,1.54,1.22,2025-08-01,58,Terra,MODIS,0,6.1NRT,286.7,42.78,D
68.03371,161.53943,320.17,1.91,1.35,2025-08-01,58,Terra,MODIS,78,6.1NRT,296.55,32.63,D
68.04395,158.02219,333.17,1.58,1.24,2025-08-01,58,Terra,MODIS,57,6.1NRT,299.42,44.66,D
68.08054,158.04816,326.39,1.57,1.24,2025-08-01,58,Terra,MODIS,40,6.1NRT,297.27,33.57,D
68.0859,157.69666,347.35,1.54,1.22,2025-08-01,58,Terra,MODIS,70,6.1NRT,288.06,94.3,D
68.14789,157.99083,340.97,1.56,1.23,2025-08-01,58,Terra,MODIS,79,6.1NRT,294.29,70.33,D
68.07832,157.72704,394.06,1.55,1.23,2025-08-01,58,Terra,MODIS,82,6.1NRT,293.19,402.92,D
68.12412,157.77084,341.52,1.54,1.22,2025-08-01,58,Terra,MODIS,50,6.1NRT,294.87,67.88,D
68.02531,157.6765,406.96,1.55,1.23,2025-08-01,58,Terra,MODIS,100,6.1NRT,298.34,553.68,D
68.14026,158.0213,326.88,1.56,1.23,2025-08-01,58,Terra,MODIS,34,6.1NRT,292.19,34.75,D
68.01761,157.707,380.52,1.55,1.23,2025-08-01,58,Terra,MODIS,100,6.1NRT,293.78,281.33,D
68.11434,158.01926,345.62,1.57,1.23,2025-08-01,58,Terra,MODIS,81,6.1NRT,289.68,86.67,D
68.03302,157.6826,338.22,1.55,1.23,2025-08-01,58,Terra,MODIS,73,6.1NRT,293.66,64.97,D
68.09267,161.49094,328.67,1.89,1.34,2025-08-01,58,Terra,MODIS,0,6.1NRT,295.98,54.17,D
68.02392,157.66652,384.85,1.55,1.23,2025-08-01,58,Terra,MODIS,94,6.1NRT,294.09,318.91,D
68.11507,157.75455,351.2,1.54,1.22,2025-08-01,58,Terra,MODIS,0,6.1NRT,292.12,105.93,D
68.01633,157.69705,390.66,1.55,1.23,2025-08-01,58,Terra,MODIS,94,6.1NRT,293.71,369.12,D
68.11646,157.8013,344.96,1.55,1.23,2025-08-01,58,Terra,MODIS,72,6.1NRT,298.37,78.35,D
67.99049,157.69534,330.69,1.56,1.23,2025-08-01,58,Terra,MODIS,67,6.1NRT,289.09,42.88,D
68.08257,161.52654,326.1,1.9,1.35,2025-08-01,58,Terra,MODIS,69,6.1NRT,298.26,46.18,D
67.98141,157.67908,351.33,1.56,1.23,2025-08-01,58,Terra,MODIS,96,6.1NRT,291.59,115,D
68.07311,161.50694,337.04,1.9,1.35,2025-08-01,58,Terra,MODIS,90,6.1NRT,298.97,80.35,D
67.95693,157.72412,325.21,1.57,1.23,2025-08-01,58,Terra,MODIS,57,6.1NRT,293.46,34.64,D
66.32013,158.31592,344.58,1.92,1.35,2025-08-01,58,Terra,MODIS,71,6.1NRT,292.89,127.93,D
66.31103,158.34879,333.77,1.93,1.36,2025-08-01,58,Terra,MODIS,67,6.1NRT,293.36,81.57,D
66.30183,158.38197,345.65,1.93,1.36,2025-08-01,58,Terra,MODIS,71,6.1NRT,295.39,133.84,D
68.04529,158.02989,329.67,1.58,1.24,2025-08-01,58,Terra,MODIS,54,6.1NRT,298.37,38.52,D
68.12206,157.76184,348.79,1.54,1.22,2025-08-01,58,Terra,MODIS,68,6.1NRT,295.45,94.43,D
68.06296,161.54265,330,1.9,1.35,2025-08-01,58,Terra,MODIS,71,6.1NRT,299.57,56.45,D
68.04393,161.50368,331.42,1.9,1.35,2025-08-01,58,Terra,MODIS,86,6.1NRT,298.49,65.56,D
68.16803,157.80505,370.31,1.54,1.22,2025-08-01,58,Terra,MODIS,75,6.1NRT,292.09,203.42,D
68.11448,157.79242,356.15,1.55,1.23,2025-08-01,58,Terra,MODIS,85,6.1NRT,299.96,126,D
66.29836,158.36967,363.22,1.93,1.36,2025-08-01,100,Terra,MODIS,100,6.1NRT,299.68,230.76,D
66.31673,158.30237,339.4,1.92,1.35,2025-08-01,100,Terra,MODIS,91,6.1NRT,292.96,96.52,D
66.30747,158.3363,344.51,1.93,1.36,2025-08-01,100,Terra,MODIS,88,6.1NRT,296.21,118.16,D
66.28837,158.40623,340.16,1.94,1.36,2025-08-01,100,Terra,MODIS,81,6.1NRT,295.97,97.86,D
66.28712,158.30431,347.65,1.93,1.36,2025-08-01,100,Terra,MODIS,95,6.1NRT,298.05,131.92,D
66.27753,158.33929,339.58,1.93,1.36,2025-08-01,100,Terra,MODIS,64,6.1NRT,298.58,88.65,D
66.26739,158.32307,369.24,1.93,1.36,2025-08-01,100,Terra,MODIS,100,6.1NRT,300.29,275.9,D
66.14073,153.76662,326.61,1.49,1.2,2025-08-01,100,Terra,MODIS,80,6.1NRT,289.22,37.69,D
66.13154,153.75308,326.35,1.49,1.2,2025-08-01,100,Terra,MODIS,74,6.1NRT,290.44,36.97,D
66.16882,152.63376,338.07,1.39,1.17,2025-08-01,100,Terra,MODIS,87,6.1NRT,272.42,61.49,D
66.13275,152.64999,319.93,1.4,1.17,2025-08-01,100,Terra,MODIS,35,6.1NRT,271.74,25.16,D
66.15958,152.62202,318.34,1.39,1.17,2025-08-01,100,Terra,MODIS,9,6.1NRT,270,20.76,D
66.15077,152.56934,341.94,1.39,1.17,2025-08-01,100,Terra,MODIS,93,6.1NRT,271.59,72.25,D
52.51192,143.16621,308,1.9,1.35,2025-08-01,105,Terra,MODIS,51,6.1NRT,291.8,11.57,D
52.50603,143.19203,314.28,1.91,1.35,2025-08-01,105,Terra,MODIS,0,6.1NRT,292.77,23.47,D
45.12612,123.29911,314.19,1.88,1.34,2025-08-01,107,Terra,MODIS,60,6.1NRT,296.4,15.23,D
34.91827,127.73572,321.11,1,1,2025-08-01,109,Terra,MODIS,0,6.1NRT,306.65,10.97,D
35.09731,128.84428,321.21,1.02,1.01,2025-08-01,109,Terra,MODIS,0,6.1NRT,306.62,9.46,D
34.5179,132.50275,318.38,1.47,1.2,2025-08-01,109,Terra,MODIS,24,6.1NRT,301.98,14.94,D
35.17875,128.60623,318.12,1.01,1.01,2025-08-01,109,Terra,MODIS,0,6.1NRT,304.41,9.15,D
35.2106,128.63541,320.6,1.01,1.01,2025-08-01,109,Terra,MODIS,54,6.1NRT,305.83,10.53,D
35.53812,128.49928,315.78,1.01,1,2025-08-01,109,Terra,MODIS,24,6.1NRT,302.89,7.05,D
36.84753,126.86075,313.57,1.04,1.02,2025-08-01,109,Terra,MODIS,0,6.1NRT,299.28,5.35,D
35.72848,128.46461,315.38,1,1,2025-08-01,109,Terra,MODIS,21,6.1NRT,301.65,6.89,D
35.73006,128.45393,316.97,1,1,2025-08-01,109,Terra,MODIS,20,6.1NRT,303.75,8.04,D
35.87436,128.46985,318.48,1,1,2025-08-01,109,Terra,MODIS,28,6.1NRT,304.47,8.03,D
35.87382,129.22197,318.77,1.03,1.01,2025-08-01,109,Terra,MODIS,20,6.1NRT,304.02,7.78,D
35.00257,134.54739,313.19,1.92,1.35,2025-08-01,109,Terra,MODIS,49,6.1NRT,297.25,18.38,D
34.66932,133.73836,317.6,1.74,1.29,2025-08-01,109,Terra,MODIS,29,6.1NRT,299.89,14.89,D
35.28231,135.16916,314.62,2.07,1.4,2025-08-01,109,Terra,MODIS,53,6.1NRT,296.92,20.44,D
33.1245,131.49867,312.03,1.37,1.16,2025-08-01,109,Terra,MODIS,48,6.1NRT,299.22,9.13,D
32.24831,131.36371,308.96,1.4,1.17,2025-08-01,109,Terra,MODIS,45,6.1NRT,296.38,7.98,D
31.79173,130.7196,315.39,1.31,1.13,2025-08-01,109,Terra,MODIS,41,6.1NRT,304.06,9.89,D
40.81494,121.05625,310.5,2.27,1.46,2025-08-01,109,Terra,MODIS,15,6.1NRT,298.55,18.49,D
37.52345,138.92429,314.02,3.14,1.68,2025-08-01,109,Terra,MODIS,40,6.1NRT,297.28,28.37,D
19.41137,-155.28049,335.47,1.2,1.09,2025-08-01,109,Aqua,MODIS,36,6.1NRT,318.24,25.15,D
19.40182,-155.27913,340.1,1.2,1.09,2025-08-01,109,Aqua,MODIS,79,6.1NRT,322.04,36.03,D
37.37048,138.57336,315.59,3.02,1.65,2025-08-01,109,Terra,MODIS,18,6.1NRT,297.77,29.45,D
37.13872,138.75418,311.97,3.14,1.68,2025-08-01,109,Terra,MODIS,30,6.1NRT,294.73,27.86,D
36.14742,137.25777,313.38,2.69,1.57,2025-08-01,109,Terra,MODIS,26,6.1NRT,297.63,26.1,D
37.29317,127.80781,311.66,1.01,1,2025-08-01,109,Terra,MODIS,39,6.1NRT,294.02,4.89,D
37.35023,126.60947,312.96,1.06,1.03,2025-08-01,109,Terra,MODIS,32,6.1NRT,298.5,7.78,D
36.494,126.3928,313.2,1.06,1.03,2025-08-01,109,Terra,MODIS,35,6.1NRT,297.64,5.19,D
32.35617,131.33112,308.17,1.38,1.16,2025-08-01,109,Terra,MODIS,36,6.1NRT,296.63,6.11,D
14.48389,120.89885,312.51,1.1,1.05,2025-08-01,115,Terra,MODIS,40,6.1NRT,294.46,8.3,D
11.81719,124.03989,314.29,1.09,1.04,2025-08-01,115,Terra,MODIS,61,6.1NRT,295.02,7.43,D
10.92897,123.42673,315.4,1.05,1.02,2025-08-01,117,Terra,MODIS,32,6.1NRT,298.92,5.79,D
0.66258,122.65862,311.47,1.23,1.1,2025-08-01,120,Terra,MODIS,48,6.1NRT,293.94,7.11,D
-2.57591,121.37232,335.38,1.14,1.06,2025-08-01,120,Terra,MODIS,89,6.1NRT,294.68,37.8,D
-2.57733,121.38239,340.05,1.14,1.06,2025-08-01,120,Terra,MODIS,91,6.1NRT,296.25,46.55,D
-2.58525,121.37119,315.3,1.14,1.06,2025-08-01,120,Terra,MODIS,72,6.1NRT,291.48,11.64,D
-2.94062,115.23627,314.58,1.46,1.19,2025-08-01,120,Terra,MODIS,42,6.1NRT,296.61,10.55,D
-2.83145,122.17449,324.21,1.27,1.12,2025-08-01,120,Terra,MODIS,38,6.1NRT,298.7,15.99,D
-3.03836,115.15726,314.19,1.47,1.2,2025-08-01,120,Terra,MODIS,55,6.1NRT,296.36,10.34,D
0.67224,122.65998,312.4,1.23,1.1,2025-08-01,120,Terra,MODIS,63,6.1NRT,294.93,7.76,D
-9.67318,119.59737,308.89,1.1,1.05,2025-08-01,122,Terra,MODIS,28,6.1NRT,296.38,5.1,D
-8.98682,125.16923,315.19,2.65,1.56,2025-08-01,122,Terra,MODIS,61,6.1NRT,295.39,27.52,D
66.29242,158.3038,326.85,3.11,1.67,2025-08-01,122,Aqua,MODIS,84,6.1NRT,292.46,106.87,D
66.28169,158.32928,367.37,3.11,1.67,2025-08-01,122,Aqua,MODIS,100,6.1NRT,296.7,534.47,D
66.3019,158.38341,324.26,3.09,1.67,2025-08-01,122,Aqua,MODIS,55,6.1NRT,293.26,88.52,D
66.2515,158.30292,346.89,3.13,1.68,2025-08-01,122,Aqua,MODIS,94,6.1NRT,296.1,260.48,D
66.27065,158.35393,356.49,3.11,1.67,2025-08-01,122,Aqua,MODIS,98,6.1NRT,298.62,371.58,D
66.26226,158.27739,350.66,3.13,1.68,2025-08-01,122,Aqua,MODIS,96,6.1NRT,293.72,301.63,D
-9.67185,119.58764,313.46,1.1,1.05,2025-08-01,122,Terra,MODIS,55,6.1NRT,296.99,8.77,D
-8.11257,112.92605,312.39,1.79,1.31,2025-08-01,122,Terra,MODIS,60,6.1NRT,293.9,22.94,D
-8.11503,112.93078,307.36,1.79,1.31,2025-08-01,122,Terra,MODIS,48,6.1NRT,293.14,16.22,D
-8.24919,117.74472,311.5,1,1,2025-08-01,122,Terra,MODIS,57,6.1NRT,294.83,5.45,D
-8.52164,120.99696,312.44,1.26,1.12,2025-08-01,122,Terra,MODIS,67,6.1NRT,294.53,11.23,D
-8.98971,125.19233,313.47,2.66,1.57,2025-08-01,122,Terra,MODIS,30,6.1NRT,295.27,24.28,D
68.13204,157.80243,340.85,2.5,1.52,2025-08-01,124,Aqua,MODIS,87,6.1NRT,296.13,115.96,D
-20.72101,118.65882,310.36,1.29,1.13,2025-08-01,124,Terra,MODIS,66,6.1NRT,294.39,10.24,D
68.09292,157.81133,356.7,2.51,1.52,2025-08-01,124,Aqua,MODIS,86,6.1NRT,297.19,251.39,D
68.07763,157.76874,331.75,2.52,1.53,2025-08-01,124,Aqua,MODIS,0,6.1NRT,295.24,82.83,D
68.11794,157.82884,333.75,2.5,1.52,2025-08-01,124,Aqua,MODIS,82,6.1NRT,296.43,79.16,D
68.08741,157.74359,347.9,2.52,1.53,2025-08-01,124,Aqua,MODIS,61,6.1NRT,293.29,185.45,D
68.1431,157.84702,323.51,2.49,1.52,2025-08-01,124,Aqua,MODIS,52,6.1NRT,299.71,37.28,D
68.12779,157.80403,355.72,2.5,1.52,2025-08-01,124,Aqua,MODIS,74,6.1NRT,298.84,244.53,D
68.11243,157.76102,369.96,2.51,1.52,2025-08-01,124,Aqua,MODIS,0,6.1NRT,291.7,400.34,D
68.16799,157.86464,335.83,2.48,1.52,2025-08-01,124,Aqua,MODIS,69,6.1NRT,299.12,97.21,D
-20.71951,118.64675,320.71,1.29,1.13,2025-08-01,124,Terra,MODIS,79,6.1NRT,294.69,22.93,D
68.15285,157.82199,336.82,2.49,1.52,2025-08-01,124,Aqua,MODIS,70,6.1NRT,296.9,105.35,D
68.19283,157.88234,380.56,2.47,1.51,2025-08-01,124,Aqua,MODIS,82,6.1NRT,299.37,547.11,D
68.17777,157.83977,367.91,2.48,1.52,2025-08-01,124,Aqua,MODIS,75,6.1NRT,297.23,382.07,D
-22.89922,120.16019,315.88,1.73,1.29,2025-08-01,124,Terra,MODIS,76,6.1NRT,292.32,28.51,D
68.16259,157.79691,360.41,2.49,1.52,2025-08-01,124,Aqua,MODIS,0,6.1NRT,295.05,295.16,D
-23.2399,120.90589,302.17,1.98,1.37,2025-08-01,124,Terra,MODIS,51,6.1NRT,288.44,12.55,D
-18.06985,124.10462,307.3,2.96,1.64,2025-08-01,124,Terra,MODIS,46,6.1NRT,296.07,20.41,D
-23.23797,120.88718,322,1.98,1.37,2025-08-01,124,Terra,MODIS,81,6.1NRT,289.87,53.55,D
68.09187,157.7412,355.34,2.52,1.53,2025-08-01,124,Aqua,MODIS,0,6.1NRT,290.04,246.93,D
-23.1524,120.29762,301.92,1.79,1.31,2025-08-01,124,Terra,MODIS,45,6.1NRT,289.75,8.34,D
-18.06726,124.07771,307.59,2.94,1.63,2025-08-01,124,Terra,MODIS,52,6.1NRT,296.51,22.58,D
-18.065,124.08464,310.13,2.94,1.63,2025-08-01,124,Terra,MODIS,61,6.1NRT,296.39,30.51,D
-17.13766,122.37402,309.38,2.1,1.41,2025-08-01,124,Terra,MODIS,53,6.1NRT,296.12,16.36,D
-17.13549,122.35491,333,2.09,1.41,2025-08-01,124,Terra,MODIS,66,6.1NRT,297.53,86.1,D
-17.47818,126.95077,319.61,4.82,2,2025-08-01,124,Terra,MODIS,76,6.1NRT,294.4,138.6,D
-17.47838,126.95768,323,4.82,2,2025-08-01,124,Terra,MODIS,79,6.1NRT,294.58,158.51,D
66.28122,158.32082,353.31,3.11,1.67,2025-08-01,124,Aqua,MODIS,97,6.1NRT,296.5,333.9,D
66.30164,158.37463,326.52,3.09,1.67,2025-08-01,124,Aqua,MODIS,43,6.1NRT,293.24,99.79,D
-22.89741,120.14367,341.14,1.73,1.29,2025-08-01,124,Terra,MODIS,92,6.1NRT,294.13,98.55,D
66.26167,158.26938,326.77,3.13,1.68,2025-08-01,124,Aqua,MODIS,55,6.1NRT,293.27,99.98,D
66.29181,158.29497,325.32,3.11,1.67,2025-08-01,124,Aqua,MODIS,82,6.1NRT,292.21,99.77,D
68.06398,161.50883,333.19,2.08,1.4,2025-08-01,124,Aqua,MODIS,34,6.1NRT,299.98,72.2,D
68.07343,161.48708,353.11,2.08,1.4,2025-08-01,124,Aqua,MODIS,91,6.1NRT,297.65,177.89,D
68.09464,161.50284,330.04,2.07,1.4,2025-08-01,124,Aqua,MODIS,0,6.1NRT,296.68,63.26,D
68.08212,157.76643,355.53,2.52,1.53,2025-08-01,124,Aqua,MODIS,80,6.1NRT,295.73,249.54,D
68.12219,157.82724,342.55,2.5,1.52,2025-08-01,124,Aqua,MODIS,82,6.1NRT,298.48,129.67,D
68.10704,157.78419,407.98,2.51,1.52,2025-08-01,124,Aqua,MODIS,82,6.1NRT,299.14,1112.37,D
-31.0069,115.67477,303.6,1.17,1.08,2025-08-01,126,Terra,MODIS,56,6.1NRT,285.27,9.3,D
61.99809,32.23496,308.85,1.02,1.01,2025-08-01,134,Aqua,MODIS,76,6.1NRT,285.39,11.82,D
62.63926,36.91643,300.34,1.03,1.01,2025-08-01,134,Aqua,MODIS,25,6.1NRT,285.36,6.74,D
62.63607,36.93503,304.53,1.03,1.01,2025-08-01,134,Aqua,MODIS,60,6.1NRT,285.54,9.24,D
47.87548,33.45372,312.3,1.61,1.25,2025-08-01,139,Aqua,MODIS,85,6.1NRT,286.01,26.48,N
47.65314,30.49024,301.79,1.21,1.09,2025-08-01,139,Aqua,MODIS,44,6.1NRT,284.95,9.32,N
42.71988,24.17996,302.45,1,1,2025-08-01,139,Aqua,MODIS,49,6.1NRT,280.04,8.7,N
47.86682,33.45456,308.56,1.61,1.25,2025-08-01,139,Aqua,MODIS,75,6.1NRT,286.55,21.07,N
27.64824,22.49879,310.49,1.12,1.05,2025-08-01,143,Aqua,MODIS,80,6.1NRT,295.93,10.86,N
28.91392,19.78489,322.24,1.01,1.01,2025-08-01,143,Aqua,MODIS,100,6.1NRT,294.06,20.3,N
28.69932,22.37467,304.99,1.08,1.04,2025-08-01,143,Aqua,MODIS,62,6.1NRT,294.8,7.17,N
27.64642,22.50968,313.47,1.12,1.05,2025-08-01,143,Aqua,MODIS,87,6.1NRT,295.9,13.44,N
